,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
2,0.0011092424392700195,0.00012188321775647938,0.0006760358810424805,2.456318909757712e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-20.766640853881835,-4.935583559672038,-1.99476048151652,-3.0216254234313964,-12.306671396891277,-13.015190569559733,-3.0190231959025065,-11.637133344014485,-2.9835269927978514,-3.089338684082031,-7.676949450174968,6.026601738789924,2,finbert_summary_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010845661163330078,0.00012521806420418656,0.0006717205047607422,7.184404363089871e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-20.987394002278645,-4.883759129842122,-2.0279754892985036,-3.157087071736654,-12.479044392903647,-13.176701202392577,-2.9003825378417973,-12.14161809285481,-2.832341817220053,-3.285409596761068,-7.787171333312989,6.131888033624051,4,finbert_summary_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011992454528808594,0.00010940914034997022,0.0006976127624511719,4.384426268454099e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-38.709961064656575,-14.499839846293131,-3.9519696553548176,-2.893919245402018,-12.38500239054362,-17.685725529988606,-13.478241475423177,-6.348367055257161,-4.636823527018229,-3.547300084431966,-11.81371498743693,10.292142903646873,1,finbert_summary_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012258291244506836,0.0001470113879186527,0.0007038354873657226,3.8666385273269314e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-38.67790993584528,-15.172010209825304,-4.210514662000867,-3.067440329657663,-12.5844958835178,-17.7396863301595,-13.906991238064245,-6.32693388197157,-4.2917130364312035,-3.179450310601129,-11.915714581807455,10.3367978852165,2,finbert_summary_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011487007141113281,0.00014322191218564003,0.0006791114807128906,2.941165452606383e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-38.59731330871582,-15.423882961273193,-4.2094344139099125,-3.388078784942627,-12.935690180460613,-17.806194750467935,-14.041156578063966,-6.230376116434733,-4.563447952270508,-3.159506670633952,-12.035508171717327,10.293126166674222,3,finbert_summary_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011310338973999023,0.00010713595320608463,0.0006766319274902344,5.1232042010154795e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-38.76532353719076,-15.586775512695317,-4.299526824951172,-3.4541542053222645,-13.156563008626303,-17.849048563639325,-14.27770838419596,-6.367873229980469,-4.697646687825519,-3.239217224121093,-12.169383717854819,10.314178856932752,4,finbert_summary_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012415170669555664,0.0001298968682715967,0.0007110595703125,3.663993266446091e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-6.86407839457194,-3.3454381306966146,-2.3151233037312826,-4.679997698465983,-2.820359802246094,-12.693678283691407,-3.7728799184163413,-11.445255533854167,-3.8701290130615233,-6.176251602172852,-5.798319168090821,3.4176165443311066,1,finbert_tone_summary_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.00127410888671875,9.565892969736453e-05,0.0007143020629882812,2.8424854541184993e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-7.057784228854707,-3.7596710205078123,-2.0030706617567278,-4.4939112345377605,-2.6699391682942726,-12.880644819471579,-3.510550604926215,-11.753237915039062,-3.31598375108507,-6.615274726019971,-5.806006813049317,3.596075425166595,2,finbert_tone_summary_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010723352432250976,7.866072100856368e-05,0.0006737470626831055,3.9429913726584356e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-7.677338568369548,-4.109164301554362,-1.9178832689921061,-4.422534116109213,-2.708373705546061,-12.974584515889486,-3.4246861139933267,-11.751539484659832,-3.3116795221964517,-6.7826438268025715,-5.908042742411295,3.6398889790395237,3,finbert_tone_summary_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011420488357543946,0.00010130418892822508,0.0006886720657348633,5.498919208207345e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-8.045842641194662,-4.200498174031575,-1.955250752766927,-4.435469334920247,-2.7400002543131508,-12.967864583333334,-3.394807993570965,-12.022399546305337,-3.3349777730306,-6.867072194417317,-5.9964183247884115,3.6921608559894925,4,finbert_tone_summary_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012601613998413086,8.924961548658635e-05,0.0007493495941162109,5.31796368468507e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-19.254521242777507,-3.272205416361491,-2.2809361775716144,-2.897198549906413,-2.393498738606771,-12.80441500345866,-3.618073272705078,-11.471209081013997,-3.5047977447509764,-4.3340198516845705,-6.583087507883708,5.541644535519605,1,finbert_tone_summary_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012681961059570312,0.00011818535701910224,0.0007151126861572266,4.845956007227292e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-19.22948205735948,-3.6202429453531892,-1.946673032972548,-2.995905473497181,-2.4035663180881093,-12.902268049452049,-3.6981410556369343,-11.858607737223307,-3.3135656568739154,-4.414987267388238,-6.638343959384494,5.5855915173045885,2,finbert_tone_summary_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001083683967590332,9.194411191241252e-05,0.0006754636764526367,4.741718787030814e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-19.1268798828125,-3.9736023267110188,-1.942215347290039,-2.889430618286133,-2.551547114054362,-13.01452242533366,-3.559740447998047,-11.817856470743815,-3.152743657430013,-4.474434852600098,-6.650297314325968,5.564760063478042,3,finbert_tone_summary_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011107444763183594,9.011375801255582e-05,0.0006909608840942383,4.095701580752297e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-19.125372543334958,-4.1701435852050786,-1.9607454681396477,-3.0718914286295576,-2.7317921956380196,-13.034770965576174,-3.572293752034504,-12.121927541097003,-2.9751567077636727,-4.35029123942057,-6.711438542683918,5.575516864395632,4,finbert_tone_summary_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013924837112426758,0.00013218813829551668,0.0007846832275390625,0.00010964889893387035,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-19.91247189839681,-3.5583877563476562,-2.204350789388021,-2.903238360087077,-4.274419784545898,-12.514688491821289,-3.638385518391927,-11.471209081013997,-3.5728288014729817,-3.9941293080647786,-6.804410978953044,5.548777183118435,1,finbert_tone_summary_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013010978698730468,6.720298699318178e-05,0.0007287979125976563,1.723250170682942e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-19.925599204169377,-3.675769297281901,-2.035834630330404,-3.125102021959096,-4.683922322591147,-12.97269321017796,-3.5366940816243466,-12.049939134385852,-3.224974060058594,-3.9755837334526896,-6.920611169603137,5.653741580422595,2,finbert_tone_summary_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013801097869873048,0.00040282972269227587,0.000832366943359375,0.00012195238735458835,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-20.038137213389078,-4.0863423347473145,-1.9807350794474283,-2.9016506830851236,-5.8960928599039715,-13.008219337463379,-3.497132682800293,-12.069013786315917,-3.008396021525065,-3.926837921142578,-7.041255791982015,5.666695759616597,3,finbert_tone_summary_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012243032455444337,0.0001773520298963257,0.000814366340637207,0.0002486947398548922,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-20.061041819254555,-4.247272237141928,-2.0543437449137367,-3.1234882354736326,-7.069814961751306,-12.9415478515625,-3.394837900797526,-12.166383158365882,-2.828390808105469,-3.9620360310872385,-7.184915674845376,5.647480559991783,4,finbert_tone_summary_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0015776634216308593,0.00016672929500006204,0.0009001493453979492,0.00015645535999093415,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-20.01951459248861,-3.6990654627482096,-1.9672793706258138,-3.0434900919596353,-11.68431765238444,-12.883794275919596,-3.5190263112386067,-11.480546188354491,-3.1075206756591798,-3.396168899536133,-7.4800723520914705,5.796333451461125,1,finbert_tone_summary_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012542009353637695,0.00012521580575560788,0.0007153511047363281,3.326211767750522e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-20.00455402798122,-3.88387722439236,-1.8197291056315117,-3.296097352769642,-12.126671430799693,-12.916175079345711,-3.434623718261718,-11.938391367594402,-3.059012518988717,-3.5127746582031225,-7.599190648396811,5.846948618005827,2,finbert_tone_summary_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011866092681884766,7.739780978347326e-05,0.0007814645767211914,0.00010941007813205131,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-20.307294623057047,-4.0889032999674475,-1.7518006642659505,-3.1682273228963216,-12.518584060668946,-13.03304843902588,-3.1386945088704428,-12.00272839864095,-2.9632699330647787,-3.4334578196207683,-7.640600907007853,5.995713342582425,3,finbert_tone_summary_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011269092559814454,0.0001570088785807648,0.0006847858428955078,5.8998728417991465e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-20.575022252400718,-4.188061498006184,-1.8292700195312501,-3.183497467041016,-12.760044809977213,-13.248003946940106,-2.867657318115234,-12.05584945678711,-2.685265502929689,-3.5538176472981755,-7.69464899190267,6.115649115834593,4,finbert_tone_summary_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0013783693313598633,0.0001647651116823754,0.0007340431213378907,5.747676112030494e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-38.05270938873291,-13.817880312601725,-2.3868382771809897,-3.200174395243327,-12.200307210286459,-17.985845692952473,-14.274875513712566,-6.1037949879964195,-4.48412119547526,-3.826895904541016,-11.633344287872314,10.245255627556935,1,finbert_tone_summary_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011842489242553712,0.00010264723942324013,0.0006795644760131836,3.3657247741663115e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-38.24700622558594,-13.976452933417427,-3.179908413357204,-3.0950912475585968,-12.290183342827692,-17.963394165039062,-14.514039103190111,-5.979226006401906,-4.5920244852701835,-3.5218488057454422,-11.735917472839358,10.26732321012848,2,finbert_tone_summary_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0010788917541503906,9.688932117749949e-05,0.0006529569625854492,2.1607893054925402e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-38.489120960235596,-14.481459045410157,-3.57108465830485,-3.0305472373962403,-12.410268974304199,-18.216556104024253,-14.65408198038737,-6.239357948303223,-4.686441040039062,-3.32371031443278,-11.910262826283772,10.329847642320171,3,finbert_tone_summary_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010514974594116211,6.983337161169334e-05,0.0006477832794189453,2.713618221656192e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-38.69330553690593,-14.954795354207356,-3.9798875427246094,-3.3202608998616534,-12.507383168538414,-18.26986933390299,-14.68614481608073,-6.339791920979818,-4.631486765543619,-3.1934377543131514,-12.057636309305826,10.351631686803682,4,finbert_tone_summary_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001218891143798828,0.00013219282327014436,0.0007160425186157227,7.309347894130278e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-6.175838279724121,-3.4848915100097657,-2.2776158650716147,-4.5496473948160805,-2.6632513682047527,-12.802341969807943,-3.2699090321858724,-9.950752766927083,-3.821791330973307,-6.189191945393881,-5.518523146311442,3.244166070963917,2,finbert_whole_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011785268783569337,0.00011965579573750847,0.0006933212280273438,2.7634760062486223e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-6.0424116770426455,-3.6896260155571836,-2.082231097751194,-4.4965267181396475,-2.6307474772135415,-13.117475552029086,-2.792528618706597,-10.30788769192166,-3.5980491638183576,-6.32522905137804,-5.5082713063557955,3.4243573452088802,1,finbert_whole_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011398792266845703,0.00013328272439097331,0.0006865024566650391,4.223754535144851e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-6.345235602060954,-3.8556055704752605,-2.0473263104756674,-4.4474187850952145,-2.5845059712727863,-13.111944961547852,-2.8740207036336263,-11.06845728556315,-3.4699310302734374,-6.268521817525228,-5.607296803792317,3.5410353596544297,3,finbert_whole_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011015653610229493,0.00013510653292127855,0.0006544828414916992,5.389614799932519e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-6.69401570638021,-4.0366672261556005,-1.848852513631186,-4.452620137532551,-2.6285309346516907,-13.137037913004555,-2.8463106791178396,-11.717640787760418,-3.326948649088541,-6.285566762288411,-5.697419130961101,3.677162352846727,4,finbert_whole_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012680292129516602,9.052067741483264e-05,0.0007472991943359375,7.419341017097504e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-18.02437464396159,-3.3513168334960937,-2.321697171529134,-3.088652801513672,-1.9844956715901694,-12.769443130493164,-3.213363520304362,-10.018369166056315,-3.5375423431396484,-4.767151006062826,-6.307640628814697,5.158550358625836,1,finbert_whole_article_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012041568756103516,6.115714935004714e-05,0.0006943225860595703,2.4059919685193095e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-18.671676254272462,-3.629049470689563,-2.0123342302110467,-2.965049404568144,-2.219353061252167,-13.182699500189894,-2.944922129313152,-10.420618099636503,-3.2871009826660145,-4.556912570529513,-6.388971570332846,5.422124593368821,2,finbert_whole_article_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001197218894958496,0.00010090449171237359,0.0008079767227172852,0.00019475253265902962,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-18.513579018910725,-3.771916898091634,-1.7884026845296224,-3.197568925221761,-2.5429440180460614,-13.161954307556153,-2.9669886271158856,-11.090167490641276,-3.1709091822306315,-4.728664779663086,-6.493309593200683,5.410041397577485,3,finbert_whole_article_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011362075805664063,0.00012990028810362715,0.0006869792938232422,0.0001043702866771783,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-18.74664031982422,-3.9745012156168635,-1.8155124155680344,-3.322162551879883,-2.7665615844726568,-13.178008066813145,-2.955726572672526,-11.773612874348963,-2.9056074015299456,-4.713007100423175,-6.615134010314941,5.507168804379567,4,finbert_whole_article_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001270437240600586,9.945605807916536e-05,0.0006994724273681641,3.4175920757860856e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-20.117473220825197,-4.0013676961263025,-2.2846619288126626,-2.977971394856771,-4.075068918863932,-12.75131098429362,-3.192462666829427,-10.080025355021158,-3.511816914876302,-4.352927271525065,-6.734508635203044,5.509603269156089,1,finbert_whole_article_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012004852294921875,8.00342299355707e-05,0.0006985187530517579,2.6243117583416483e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-20.145065901014544,-3.9382040659586597,-1.9687250349256729,-2.8191883087158223,-4.446311611599392,-13.231252627902569,-2.8279648674858953,-10.736492919921877,-3.1962415907118045,-4.097725507948132,-6.740717243618437,5.691193688736309,2,finbert_whole_article_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013074636459350585,0.0002822580646276574,0.0007745981216430664,0.00010900222354748742,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-20.108549276987713,-4.06819814046224,-1.9421929677327474,-3.0454972267150877,-5.4708301544189455,-13.092006174723307,-2.9318930943806967,-11.24132874806722,-3.1213947931925454,-4.1275578816731775,-6.914944845835369,5.646772987516999,3,finbert_whole_article_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011677742004394531,0.0001572688900526957,0.0006805658340454102,9.081921994689903e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-20.126017557779946,-4.202240346272787,-1.9859571075439464,-3.360782877604167,-6.1461109415690105,-13.09382837931315,-2.9315885416666663,-11.787527008056646,-2.751043497721353,-3.9830588277180974,-7.036815508524576,5.683155747160956,4,finbert_whole_article_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012530088424682617,6.445484347184966e-05,0.0007035970687866211,2.6994932432208162e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-20.15379835764567,-3.98618221282959,-2.2442742665608724,-2.980138142903646,-11.561391957600911,-12.988290786743164,-3.013132603963216,-10.190705235799154,-3.4034191131591798,-3.7856690724690756,-7.430700174967448,5.701189798126327,1,finbert_whole_article_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012204170227050782,8.674726898657859e-05,0.0007161617279052735,2.9179901748687588e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-20.31837734646267,-4.028377956814237,-1.8930318196614577,-3.14185362921821,-11.996414269341365,-13.195815446641717,-2.707084486219617,-10.750112321641712,-3.1451254102918846,-3.607841576470269,-7.478403426276313,5.891510665752578,2,finbert_whole_article_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011456012725830078,0.00012163787853822393,0.0007345438003540039,8.29515389394758e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-20.30690730412801,-4.331993293762207,-1.820663833618164,-3.18247709274292,-12.202233505249023,-13.246195729573568,-2.8686749776204428,-11.219531186421712,-3.155662473042806,-3.4638167063395184,-7.579815610249836,5.919993178667126,3,finbert_whole_article_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011198043823242188,0.00017641801408458448,0.0006551504135131836,4.9934146101335274e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-20.566684900919597,-4.343351033528648,-1.830884831746419,-3.255199330647788,-12.52939168294271,-13.210162302652993,-2.76391342163086,-11.777532958984379,-2.9590790812174474,-3.472364552815755,-7.6708564097086605,6.050110048467433,4,finbert_whole_article_sentiment_df,60,60,20,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001215672492980957,0.00014357116475828853,0.0006926298141479492,4.5241199131199116e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-38.10964514414469,-14.880795733133953,-2.873794364929199,-3.2927236557006836,-12.683217748006184,-17.92660764058431,-14.362710825602214,-6.331115976969401,-3.6259480794270833,-3.6624309539794924,-11.77489901224772,10.303203657048355,1,finbert_whole_article_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.001196002960205078,7.105907262593959e-05,0.0006932735443115235,2.0087469213133282e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-38.22172643873427,-15.051042005750865,-3.46308970981174,-3.2778920067681225,-12.704949357774524,-17.67848103841146,-14.757857174343542,-6.245434909396706,-3.6785159640842027,-3.6001419915093313,-11.867913059658477,10.290456440306258,2,finbert_whole_article_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001103687286376953,0.00011881007104828077,0.0006670475006103516,2.8900580518740213e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-38.314428393046065,-15.0903151512146,-3.7252176284790037,-3.5156566937764486,-12.83592929840088,-17.760060755411782,-14.65864315032959,-6.2210083643595375,-4.0984046936035154,-3.4595324198404946,-11.967919654846193,10.257494834667956,3,finbert_whole_article_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010740280151367188,8.3871562656188e-05,0.0006768465042114258,6.464612828213713e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-38.512725652058926,-15.140951512654626,-3.9463514455159516,-3.5186391194661484,-12.90616266886393,-17.728771413167312,-14.604997151692706,-6.2893968709309895,-4.383267313639325,-3.5495522054036455,-12.058081535339355,10.256767699295958,4,finbert_whole_article_sentiment_df,60,60,60,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012611150741577148,5.4110434627607e-05,0.0007045745849609375,4.292842877449476e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-6.431829452514648,-2.846236165364583,-2.461814371744792,-4.217279434204102,-2.9995717366536456,-12.7572935740153,-3.4898097991943358,-11.614105733235677,-4.0626988728841145,-6.526650746663411,-5.740728988647461,3.488132157563862,2,finbert_tone_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011595726013183595,8.82941740179096e-05,0.0006873130798339844,2.8111522061847575e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-6.597152752346462,-3.251277499728732,-2.149889458550348,-4.2438548617892815,-3.0863004048665377,-13.189930640326613,-3.1911154852973107,-11.224915059407554,-3.879351298014321,-6.712702009412978,-5.752648946974014,3.5438263345774765,3,finbert_tone_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001194143295288086,0.00014450184835246768,0.0006892204284667969,2.6143072835419652e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-6.4111793518066404,-3.6320948600769043,-2.0228219668070477,-4.291182899475098,-2.982153574625651,-13.090927505493164,-3.1728588740030923,-11.070496431986491,-3.6084316253662108,-6.725914700826009,-5.700806179046631,3.5065187461161154,1,finbert_tone_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001256275177001953,0.00026858180031814286,0.0007059335708618164,0.00011214042389113863,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-6.900829264322918,-3.739877497355143,-1.844549662272136,-4.229449106852213,-2.924354044596352,-13.170464731852213,-2.979578501383464,-11.528664296468097,-3.7381938171386713,-6.809170888264972,-5.786513181050618,3.635949133687634,4,finbert_tone_article_sentiment_df,60,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001209425926208496,0.00011054192251858282,0.000702810287475586,3.48679815524498e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-19.075435892740884,-2.783371988932292,-2.390916379292806,-2.7168096542358398,-2.182283655802409,-12.827963383992513,-3.5979475657145183,-11.614105733235677,-3.5107295989990233,-4.503370030721029,-6.5202933883666985,5.561761774904629,1,finbert_tone_article_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011788368225097655,0.0001297907124332231,0.0006918191909790039,3.468724860032735e-05,3,1,"{'model__n_neighbors': 3, 'model__p': 1}",-19.26227039761013,-3.273250198364258,-2.011793348524306,-2.886898125542538,-2.2033574422200504,-13.210455746120882,-3.151438564724394,-11.357510545518666,-3.5742513020833333,-4.506927998860675,-6.543815366956923,5.632927601545349,2,finbert_tone_article_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011910676956176757,0.00016269768562912447,0.0007091283798217774,5.7362940342293775e-05,4,1,"{'model__n_neighbors': 4, 'model__p': 1}",-19.268416309356688,-3.6493529955546062,-1.9819695790608725,-2.9145961443583173,-2.505242411295573,-13.104107030232747,-3.1292014439900715,-11.276187324523926,-3.3521751403808593,-4.528498140970866,-6.570974651972452,5.584963528294248,3,finbert_tone_article_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0010921239852905273,0.00010783000754766131,0.0006823539733886719,7.232788241838486e-05,5,1,"{'model__n_neighbors': 5, 'model__p': 1}",-19.57303258260091,-3.689040501912435,-1.825648981730143,-3.1164933268229165,-2.738177998860677,-13.236609191894534,-2.884834645589193,-11.581746571858723,-3.315189463297526,-4.686339111328124,-6.6647112375895174,5.689386716016748,4,finbert_tone_article_sentiment_df,60,60,10,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0011937141418457032,0.00011127482181461956,0.0006919384002685546,4.393813141622088e-05,2,1,"{'model__n_neighbors': 2, 'model__p': 1}",-20.998005867004395,-2.950467999776204,-2.4228366216023765,-2.6696531931559244,-4.1398368835449215,-12.64411964416504,-3.5662400563557943,-11.614105733235677,-3.4638144175211587,-4.425631713867188,-6.889471213022868,5.866620141366916,1,finbert_tone_article_sentiment_df,60,60,15,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
